V1,V2,V3,V4,V5,V6,V7
0.128693975,0.580319789,0.224630686,0.967003844,0.614019764,0.913619445,0.507326787
0.762128592,0.919291616,0.748859581,0.825776701,0.494710794,0.772454234,0.252171106
0.715033093,0.898300719,0.672106592,0.99847595,0.967039224,0.960824291,0.823230909
0.644878337,0.878606598,0.496817218,0.997078669,0.87257683,0.917223724,0.365806161
0.602449241,0.758025043,0.360042966,0.918606144,0.61484041,0.714129417,0.396432285
0.004180883,0.028236272,0.005658248,0.665279256,0.245430943,0.662195864,0.240257167
-0.004104774,0.047045702,-0.001196617,0.813654945,0.300966784,0.809014927,0.272887103
0.524870647,0.687119775,0.507287825,0.998067991,0.832595555,0.983637349,0.743792481
0.639346578,0.901977593,0.615828957,0.993390657,0.822934754,0.900192767,0.442788927
0.528097403,0.709732338,0.377034856,0.965642412,0.708563177,0.933207014,0.428967314
0.224868338,0.478772285,0.162335533,0.837765541,0.467270334,0.777232436,0.37095695
0.442908867,0.631748896,0.459640568,0.853718856,0.682514812,0.530760432,0.29618023
0.592069106,0.806091701,0.501306866,0.982131171,0.681870564,0.951704099,0.649855147
0.572156271,0.780998242,0.494534266,0.917663244,0.634545334,0.89409933,0.562943738
0.147767798,0.310073098,0.087752159,0.792660623,0.373145948,0.777537476,0.342744648
0.141056756,0.575718475,0.007782925,0.954718302,0.445573796,0.9097106,0.472831416
0.637588733,0.904341273,0.660126594,0.853880886,0.45903934,0.938279149,0.408913785
0.715312639,0.899331598,0.707421516,0.993439965,0.928087255,0.857226937,0.647297687
0.850542657,0.897937229,0.710022657,0.964635037,0.7296836,0.617364436,0.332819047
0.00288032,0.016174401,0.000175202,0.559139053,0.266773726,0.573131987,0.296991601
-0.000938471,0.045862185,-0.013174664,0.561570883,0.344424435,0.582083527,0.327893569
-0.001858079,0.042762473,0.00537867,0.716724323,0.35604974,0.70304777,0.37512372
0.654561852,0.855872273,0.581017105,0.978778095,0.674906581,0.95564202,0.620828955
0.522388404,0.729647546,0.389101799,0.985394543,0.728608298,0.855809957,0.46695336
0.434376378,0.679706917,0.226071502,0.898160203,0.628185974,0.82300697,0.50782286
0.058426208,0.626123226,0.061799845,0.911859275,0.406961872,0.72348964,0.4154094
0.274149747,0.526177498,0.236386042,0.770100559,0.400759492,0.918770445,0.311582083
0.637632534,0.89760685,0.656254526,0.997095848,0.944300117,0.933645738,0.675432076
0.867439015,0.944692538,0.640553297,0.992334018,0.875643264,0.929250644,0.369852187
0.023095885,0.174775877,0.004713283,0.395852688,0.212105576,0.482074732,0.165967956
-0.020542525,0.054930798,-0.009589228,0.848902009,0.350297195,0.839767986,0.394745572
-0.002615166,0.066979373,0.001161636,0.749695858,0.318094621,0.74473397,0.321126386
0.531532013,0.772534935,0.414291453,0.965815191,0.691007079,0.939185683,0.438166817
0.581629115,0.792904452,0.577368587,0.989200714,0.793617858,0.905460203,0.568689099
0.515907605,0.822590235,0.209465467,0.984704203,0.55667521,0.930475187,0.458684593
0.655930826,0.83713183,0.625438568,0.900816141,0.380930875,0.78057951,0.376234612
7.00E-05,0.006725045,0.000653246,0.857082211,0.376686721,0.860603079,0.376495679
0.732813392,0.93993767,0.665840672,0.997250377,0.910179889,0.986258039,0.550292838
0.637602104,0.86127724,0.3790153,0.892041409,0.507460326,0.87091442,0.557796449
0.431043091,0.570918412,0.384814647,0.937255243,0.72044391,0.867405808,0.617273131
0.112577292,0.354733809,0.11222614,0.926072681,0.582942105,0.860115991,0.454252627
0.00093664,0.008224544,-0.002609672,0.600589067,0.296157622,0.597229511,0.303439522
0.455852011,0.748052533,0.499273825,0.990177618,0.889020143,0.982000204,0.730114911
0.501121886,0.652147976,0.379149197,0.960023769,0.627568376,0.889170137,0.490817858
0.483699354,0.81153245,0.551418469,0.980443693,0.804344059,0.912356147,0.603557836
0.662523654,0.816718441,0.350095496,0.982764788,0.611528153,0.826411828,0.526755894
0.002250463,0.065044626,0.010287301,0.836873035,0.320298259,0.846607578,0.33731901
0.572126337,0.82767595,0.695094755,0.999515458,0.943320275,0.974080686,0.674649307
0.680661038,0.947415181,0.517839696,0.98430155,0.732298025,0.906074362,0.562325329
0.658155867,0.766879223,0.457682852,0.957467755,0.611085242,0.886913093,0.341606697
0.006464124,0.126159811,0.016609383,0.915290449,0.524199524,0.913999015,0.51725124
-0.002247378,0.071730704,-0.054021421,0.692550063,0.30299598,0.671902982,0.33213485
0.661770133,0.889017865,0.580763713,0.990418026,0.8822186,0.917583785,0.649444975
0.312239822,0.727640894,0.251868842,0.931972886,0.480729092,0.871722142,0.522979516
0.381658591,0.614637332,0.266317332,0.931101217,0.650854173,0.91161848,0.473547523
-0.153820004,0.181408359,-0.212281397,0.766052147,0.497875724,0.812416406,0.453806284
0.772168102,0.887247699,0.763640288,0.990888074,0.831544494,0.813810301,0.468768578
0.761183696,0.931171523,0.72373917,0.997258791,0.975406065,0.945361249,0.674241455
0.792767936,0.897065126,0.600014786,0.987671698,0.788067591,0.636975318,0.385205019
0.033198934,0.181985184,0.017630868,0.433207832,0.287738531,0.482061629,0.246355559
-0.029107531,0.05720641,-0.011862534,0.786553243,0.326801913,0.773043313,0.370063991
-0.001215021,0.08422989,-0.004923391,0.623794507,0.411619511,0.673695141,0.406652832
0.652909708,0.784864896,0.630833978,0.997487346,0.884851099,0.954275771,0.70620693
0.691393907,0.869290473,0.567151727,0.977700146,0.577767101,0.871058549,0.453821475
0.494510895,0.675745115,0.341474851,0.920140934,0.621153198,0.812974769,0.386345868
0.03254456,0.157490088,0.042247388,0.535124333,0.427806164,0.493240399,0.370029357
-0.021108299,0.110281303,-0.031169225,0.680752893,0.442481085,0.673623698,0.427274381
0.749340409,0.811084054,0.689685739,0.997478824,0.912479984,0.958282629,0.567887774
0.791053532,0.878347307,0.708388342,0.986907425,0.864345377,0.777420981,0.373091904
0.275134699,0.618075237,0.183684871,0.881550683,0.458760736,0.628935792,0.368339642
0.00523381,0.064344018,0.001035089,0.655904498,0.316220668,0.684379487,0.320465698
-0.001958564,0.055142453,0.001977885,0.716850122,0.359546773,0.731344664,0.359496942
0.566828277,0.888257698,0.62695083,0.98908002,0.922287203,0.840574163,0.587362409
0.881047777,0.926315065,0.754610633,0.999011066,0.724905892,0.912299424,0.571885868
0.109878842,0.385466021,0.070022906,0.865623569,0.374917931,0.820371598,0.33472342
-0.110512128,0.103160832,-0.139324356,0.841286838,0.450562141,0.914021958,0.485164477
-0.011218641,0.090803183,-0.040803845,0.687414027,0.33786917,0.702158021,0.358603569
0.720848545,0.960136936,0.683574515,0.998091851,0.893864274,0.882843124,0.618329444
0.750857106,0.820045674,0.355716141,0.948685774,0.642793781,0.898943845,0.550507129
0.477437706,0.741127203,0.298112295,0.945704421,0.56856726,0.719764029,0.434283368
0.050342011,0.127168536,0.03697427,0.708588374,0.331086475,0.750648783,0.332688419
-0.024707583,0.117059507,-0.072250846,0.606151168,0.348109802,0.68348369,0.374453001
0.556292836,0.839369622,0.513119352,0.97335005,0.836325139,0.920496676,0.6386744
0.285251979,0.680251502,0.242277011,0.933906291,0.535535171,0.842385728,0.578979323
0.380305513,0.565794998,0.237203265,0.922585933,0.62274854,0.896038015,0.455576463
-0.013462718,0.211934375,-0.123687675,0.966302488,0.549339515,0.856472967,0.464099857
0.774514797,0.909057586,0.777448402,0.978490629,0.811275401,0.900981321,0.331693074
0.673252773,0.774028163,0.65744081,0.996433952,0.874892952,0.962851014,0.588490262
0.88974659,0.923529225,0.781846294,0.993134539,0.832839166,0.591518536,0.249927097
0.012064326,0.091801038,-0.002146659,0.709221395,0.315519095,0.663663467,0.328377242
-0.002144677,0.060862707,-0.005239338,0.638600787,0.372618465,0.601455984,0.371498336
-0.009511822,0.048992819,-0.025491386,0.704363456,0.384413738,0.77009597,0.384078084
0.573918894,0.817254289,0.564484976,0.993764393,0.840637202,0.912424685,0.660387026
0.836180804,0.909324003,0.70065402,0.991288009,0.756536971,0.826186865,0.483489094
0.462217085,0.700262978,0.402983692,0.915948682,0.590387242,0.796828569,0.401209104
0.122092582,0.554007817,0.091796952,0.747933269,0.440841608,0.721801441,0.342496294
0.001157703,0.018996463,-0.00542506,0.694478615,0.24406666,0.686718108,0.232307463
0.731572711,0.909454041,0.634322476,0.992303941,0.868765917,0.835648202,0.551222403
0.394166835,0.8648764,0.181391678,0.962541301,0.537150574,0.937799686,0.507386829
0.372264194,0.704811096,0.278310968,0.925658189,0.585071223,0.874790146,0.494848595
0.662743562,0.943322398,0.516621261,0.994157346,0.744070299,0.725934764,0.391075925
0.054808137,0.304061715,0.052937502,0.738312225,0.373511087,0.808821928,0.406058927
0.58954476,0.891598199,0.54173164,0.988598034,0.865903972,0.918831182,0.670845333
0.292003427,0.815094232,0.414759429,0.952670593,0.497360031,0.815286435,0.482624013
0.608681874,0.567787911,0.300008973,0.956181508,0.465421505,0.874680719,0.54386972
0.285109325,0.600364007,0.176423827,0.796274371,0.481604653,0.775929712,0.45460682
0.697064777,0.795156479,0.619073151,0.955680794,0.633098078,0.714881119,0.407945337
0.679373449,0.903346971,0.597363759,0.992016708,0.882908957,0.960046748,0.68909556
0.514388199,0.811218067,0.595547507,0.989940936,0.666295711,0.912171583,0.493104808
0.422439763,0.498665782,0.155480509,0.920687804,0.552519253,0.838833722,0.529850129
0.103641838,0.535588958,0.093990235,0.771790755,0.485185863,0.841218211,0.461726669
0.572170905,0.785756715,0.360810848,0.949843248,0.632469509,0.84184705,0.463985888
0.938193854,0.968583716,0.884696779,0.99844952,0.982983084,0.802215351,0.494822531
0.282871146,0.599186349,0.205115072,0.760872425,0.618056823,0.661834169,0.312980314
0.006835876,0.033805849,0.002305562,0.492423691,0.243435099,0.488411774,0.228737325
-0.002137404,0.045996673,-0.014228822,0.603621794,0.344598891,0.594063659,0.322573247
-0.004735399,0.043412239,-7.17E-05,0.75279823,0.358268138,0.722952534,0.38807689
0.604053591,0.825245786,0.498322125,0.979820843,0.656360553,0.964153465,0.539871568
0.518177445,0.808733492,0.593208503,0.951751174,0.744409485,0.848058819,0.574309755
0.51627661,0.734892865,0.226751292,0.979701679,0.525698671,0.926151788,0.548325687
0.616053503,0.773454719,0.608218665,0.873757689,0.426876083,0.700076827,0.361074183
0.001010866,0.009975632,-0.005156427,0.716807523,0.323035143,0.741959002,0.324851538
0.596185148,0.925661419,0.562854478,0.993987156,0.869134794,0.959525948,0.645832363
0.5575259,0.782297011,0.387924453,0.955376886,0.504953618,0.84401993,0.563397119
0.684992565,0.885745246,0.58325669,0.991983532,0.708660979,0.692104013,0.440932989
0.16242753,0.458167296,0.153819893,0.916113366,0.567706286,0.889486247,0.445052547
0.408280027,0.652236142,0.393664451,0.730735577,0.399561495,0.633417282,0.281800033
0.515876388,0.681654229,0.485851195,0.996104877,0.842713791,0.970721276,0.668434746
0.56520685,0.914463815,0.603431251,0.98418484,0.791678505,0.783216019,0.418867611
0.661751013,0.818640651,0.326635576,0.995549993,0.768244091,0.895011569,0.456203123
0.504313568,0.734756937,0.397976925,0.968010722,0.523979059,0.741576889,0.324157394
0.002477927,0.067999691,0.002284726,0.866048073,0.358483399,0.872140021,0.352356377
0.554377937,0.907500074,0.521178218,0.989007445,0.855619876,0.835787057,0.597606539
0.883832203,0.954421891,0.739489902,0.999156568,0.769833821,0.693336024,0.42895857
0.058582473,0.243548762,0.057113725,0.702983532,0.369640575,0.703844695,0.365333622
-0.059463799,-0.027919043,-0.121318567,0.836834704,0.474311106,0.924037377,0.523108733
-0.002480957,0.103294889,-0.002540047,0.768068751,0.429631072,0.759313156,0.438401587
0.635152915,0.867170715,0.705668724,0.999449461,0.947308246,0.981971249,0.600874794
0.849287262,0.934162004,0.624791245,0.985511063,0.782774819,0.846920396,0.407150806
0.01445971,0.14045056,-0.015696103,0.957968576,0.514731595,0.957458293,0.493888571
-0.013023624,0.174646674,0.008373973,0.69394258,0.440975129,0.652338257,0.441933161
-0.001527175,0.031503753,-0.000254502,0.642780585,0.355423624,0.704857961,0.350854227
0.550999229,0.870775379,0.476099722,0.983416274,0.844353864,0.955756588,0.664140142
0.304373113,0.707226762,0.184221847,0.954747341,0.678091326,0.912932479,0.618076818
0.533741142,0.865520572,0.634751117,0.988394791,0.710510535,0.937484064,0.551545505
0.79315963,0.910222966,0.555047698,0.96676623,0.60423633,0.568639674,0.282166025
0.007395579,0.152038984,0.008808741,0.673301471,0.38719946,0.704310851,0.3780129
0.529362183,0.922996857,0.521491216,0.992340681,0.810957172,0.93266349,0.640794654
0.660516841,0.73730309,0.319918991,0.941686747,0.643849066,0.869466097,0.532298648
0.809023764,0.880809337,0.76790498,0.986651751,0.775695408,0.79884428,0.348041543
0.027756783,0.234917332,0.017210127,0.74666818,0.261397962,0.594745188,0.275165167
-0.027998249,0.045431529,-0.041777238,0.721285598,0.442246781,0.807721103,0.426929503
0.513512572,0.901233915,0.47782493,0.987213907,0.821801043,0.976234041,0.67657235
0.325831665,0.5922907,0.220081277,0.990022077,0.526651835,0.972308208,0.595040623
0.715853197,0.863288899,0.649785689,0.995273682,0.749105752,0.857095998,0.495238633
0.245124088,0.648911941,0.316388634,0.908102962,0.669637702,0.733021688,0.431661286
0.483758894,0.700919484,0.230475504,0.798635195,0.4032605,0.804617259,0.44616166
0.59335622,0.917294107,0.598739049,0.993508502,0.874050258,0.956945539,0.633084528
0.463802562,0.77499206,0.405567634,0.973418151,0.518567196,0.771084441,0.422545031
0.332503951,0.692921919,0.202909855,0.906440542,0.515890372,0.806401228,0.440390157
0.38989734,0.628143563,0.222673917,0.828128281,0.504745291,0.867742962,0.443233429
0.614905135,0.817176234,0.615712912,0.825671457,0.370750023,0.739958995,0.42710061
0.657963944,0.836880204,0.614562869,0.994116173,0.921676363,0.98504824,0.647641832
0.625808265,0.848378412,0.570688348,0.983790879,0.86576179,0.807389602,0.53014613
0.49590256,0.770012497,0.435806672,0.955716406,0.64077537,0.827526795,0.394454526
0.124617592,0.514957894,-0.014785694,0.940391859,0.409322623,0.847908248,0.477822411
0.394674753,0.646296559,0.407228979,0.864405931,0.39102013,0.496502192,0.184123462
0.579902809,0.898890957,0.511767659,0.988435386,0.869203025,0.899527427,0.669672054
0.547433099,0.860098735,0.642908348,0.989170411,0.734812492,0.763769709,0.357685214
0.556162145,0.757819311,0.126501677,0.982545873,0.522528378,0.859472466,0.63452512
0.641750648,0.794340131,0.405534074,0.944187859,0.609088331,0.824204554,0.378145283
0.065408864,0.42142515,0.064966474,0.87600129,0.446508395,0.887820374,0.342491396
0.779535822,0.905114909,0.757462076,0.990541254,0.957009403,0.711393862,0.457671715
0.701216627,0.834404167,0.408122946,0.929696709,0.663817838,0.888447479,0.555349486
0.523492091,0.748341123,0.526632661,0.913747465,0.67448254,0.70320576,0.427566699
0.002603184,0.025549668,-0.013757551,0.912763029,0.453125359,0.921968039,0.464253994
-0.002490136,0.151153677,0.011957384,0.587835828,0.301058778,0.589964,0.298951015
0.483923733,0.822324532,0.393584976,0.962762263,0.610939041,0.936739831,0.522443438
0.33617744,0.781587021,0.488154192,0.938501267,0.648219978,0.91765082,0.585389826
0.340049293,0.529559269,0.050603987,0.945761587,0.60467655,0.825474428,0.510611839
0.717905076,0.87455612,0.471851022,0.978453696,0.575205848,0.907262525,0.52506299
0.379648842,0.728221383,0.404180178,0.907317959,0.377392859,0.839980483,0.320255224
0.527631897,0.713539637,0.520633933,0.997347104,0.820879533,0.982398783,0.709288217
0.692887044,0.82976815,0.617190119,0.978321731,0.751855312,0.665995383,0.368594918
0.512186412,0.840649331,0.411713576,0.799210691,0.533133234,0.807453441,0.382083852
0.477655005,0.835501103,0.449882243,0.95574514,0.659533256,0.499476163,0.296846841
8.06E-05,0.007332832,-0.001921366,0.670739488,0.291964955,0.669910479,0.296559755
0.618111483,0.893592831,0.55432846,0.989237084,0.885581119,0.963716471,0.696793756
0.392468283,0.812413073,0.499542499,0.981882236,0.59938601,0.852080808,0.442041788
0.542006411,0.58418111,0.218179263,0.962073633,0.559920749,0.862334405,0.558488181
0.118767705,0.512559827,0.196840294,0.97109644,0.627319858,0.933496309,0.492207917
0.596044879,0.921191074,0.385538404,0.798532005,0.447368597,0.780489724,0.362873578
0.653056593,0.904888145,0.618801042,0.997542421,0.85830354,0.990363985,0.647697222
0.701286483,0.835045703,0.651269096,0.961326969,0.536675795,0.954651015,0.585284056
0.566753322,0.688906029,0.467698544,0.873934101,0.598523206,0.712486339,0.353549044
0.067903847,0.597269816,0.075738334,0.966720555,0.41646517,0.830124536,0.427404844
-0.072730369,0.247577788,-0.143537534,0.912023074,0.382143352,0.78884055,0.406000508
0.539259796,0.734399195,0.448380298,0.95523876,0.705670121,0.924759991,0.466384957
-0.067966177,0.595208168,0.104086111,0.936638797,0.658636026,0.91284537,0.533612244
0.870659852,0.94840431,0.75958931,0.998338567,0.850616425,0.88032271,0.617805031
0.013614392,0.116138828,-0.041998804,0.880831847,0.609790924,0.877481567,0.625060967
-0.013596757,0.192573722,-0.040651703,0.762404889,0.295417912,0.790070686,0.375899615
0.542048087,0.905837029,0.59753803,0.98995197,0.894552588,0.855896469,0.617592168
0.89184933,0.945914218,0.774854464,0.999412671,0.745381434,0.895197004,0.54654662
0.044887952,0.221654882,0.022613181,0.979106887,0.455129584,0.978359646,0.396440417
-0.036842115,0.167903423,-0.084374523,0.678467333,0.308748149,0.721701486,0.319485976
-0.006518154,0.062521626,-0.013788716,0.868300643,0.394293934,0.855559343,0.405793104
0.513728363,0.945694224,0.669126009,0.996844466,0.841595526,0.900215056,0.621835189
0.604478519,0.899050884,0.290647006,0.983332143,0.809050999,0.887974741,0.561424117
0.813507835,0.906785084,0.481204239,0.966024587,0.637410442,0.565952754,0.332047479
0.00083332,0.02118858,0.002210706,0.724629656,0.352002219,0.728276655,0.357136326
-0.000829055,0.019382519,-0.005519063,0.64707075,0.372180195,0.655091403,0.371623351
0.561252873,0.796892668,0.549190774,0.989519072,0.89841575,0.959166809,0.658179477
0.54362116,0.865909517,0.531214114,0.984519331,0.872177097,0.813090367,0.543060355
0.428341464,0.820424097,0.224381115,0.951184866,0.543852737,0.878460418,0.391690195
0.701480039,0.837657639,0.682281764,0.957086343,0.63338984,0.485296231,0.210132669
4.28E-06,0.00151312,-0.000136156,0.787460127,0.336270888,0.787321784,0.336931303
0.540928511,0.786526107,0.553986579,0.992328326,0.926117291,0.984719638,0.69394227
0.48805605,0.832267441,0.497281926,0.98897153,0.86359914,0.84597625,0.539598061
0.59658116,0.789498722,0.53991786,0.921902209,0.707845346,0.726588898,0.299200545
0.101029714,0.436763477,0.145436501,0.862727088,0.572133307,0.779257736,0.505612913
0.557109619,0.651132386,0.432173862,0.858826675,0.520959445,0.686519369,0.360678536
0.617552922,0.928211536,0.659746639,0.995626269,0.964103545,0.957663438,0.668059
0.835816234,0.91133151,0.700114318,0.993504075,0.837784908,0.806006663,0.499875445
0.165692263,0.246674982,0.140774603,0.76060971,0.517512643,0.678237094,0.422219568
0.019598134,0.202669369,0.030715515,0.483210853,0.27520286,0.549456645,0.295281101
-0.018384623,0.098854102,-0.064391996,0.843761168,0.372740552,0.826070834,0.419936546
0.924987363,0.964577349,0.840607092,0.999251797,0.954390535,0.974451815,0.326029896
0.218429313,0.635189263,0.213112323,0.903014807,0.562855609,0.642925592,0.443531751
0.038038062,0.290097696,0.028057501,0.718105632,0.479330972,0.624620868,0.398041811
-0.025446526,0.275111035,0.023207424,0.741815421,0.315180618,0.663624383,0.350880293
-0.000858778,0.156198203,-0.027332889,0.685186805,0.39437161,0.668663682,0.391797564
0.686499054,0.784644025,0.560268104,0.995954029,0.905630583,0.93668526,0.718573445
0.89384472,0.948381011,0.884458588,0.995048885,0.82491635,0.829668498,0.399828736
0.145063838,0.464997169,0.04994681,0.809325585,0.467025205,0.693543612,0.396926726
-0.095221972,0.076839403,-0.123447994,0.702982385,0.319274516,0.730044575,0.315033272
-0.06622479,0.213104623,-0.075258757,0.762594009,0.350387873,0.824266275,0.392341866
0.526150127,0.889174115,0.614033362,0.997636672,0.883711587,0.969959362,0.616092932
0.814648759,0.892611917,0.71722359,0.974749957,0.850986183,0.735906298,0.341217616
0.179273405,0.440474142,0.081838904,0.907805316,0.533933332,0.859996066,0.481235264
0.399144355,0.726636159,0.372066977,0.550766916,0.351850782,0.794276271,0.318660276
